NOMBRE,NOM_MUN,ENTIDAD,Total UP agropecuaria activas,UP Agricolas,UP Argri Riego ( R ),P UP Riego,UP Riego Gravedad (RG),UP RG Canales revestidos,UP RG Canales de Tierra,UP RG Tuber�a De Compuerta,UP R Por Microaspersi�n,UP R Por Aspersi�n,UP R Por Aspersi�n Pivote Central,UP R Por Aspersi�n Avance Frontal,UP R Por Aspersi�n Ca��n,UP R Por Aspersores,UP R Sistema De Goteo,UP R Mediante Alg�n Otro Sistema
31 YUC,Chocholá,  Chocholá,220,160,82,96.34146341,17.72151899,0,35.71428571,64.28571429,7.594936709,27.84810127,0,0,4.545454545,100,7.594936709,60.75949367
31 YUC,Chumayel,  Chumayel,328,309,43,34.88372093,40,0,0,100,53.33333333,33.33333333,0,0,20,80,13.33333333,0
31 YUC,Dzan,  Dzan,1110,1103,968,86.57024793,9.546539379,5,86.25,13.75,90.33412888,7.398568019,1.612903226,0,4.838709677,93.5483871,0.715990453,0.596658711
31 YUC,Dzemul,  Dzemul,115,103,71,95.77464789,67.64705882,0,60.86956522,39.13043478,0,7.352941176,0,0,40,60,16.17647059,17.64705882
31 YUC,Dzidzantún,  Dzidzantún,373,352,303,91.41914191,49.81949458,0,96.37681159,4.347826087,10.46931408,10.10830325,14.28571429,3.571428571,21.42857143,67.85714286,27.07581227,16.60649819
31 YUC,Dzilam de Bravo,  Dzilam De Bravo,58,48,20,90,11.11111111,0,100,0,0,77.77777778,0,0,7.142857143,92.85714286,0,11.11111111
31 YUC,Dzilam González,  Dzilam González,527,425,196,89.28571429,54.85714286,0,98.95833333,1.041666667,3.428571429,16,3.571428571,0,53.57142857,50,26.85714286,10.85714286
31 YUC,Dzitás,  Dzitás,360,331,5,100,60,0,100,0,0,60,0,0,0,100,0,20
31 YUC,Dzoncauich,  Dzoncauich,257,250,13,92.30769231,41.66666667,0,80,20,0,33.33333333,0,0,100,50,33.33333333,8.333333333
31 YUC,Espita,  Espita,1198,1153,60,88.33333333,11.32075472,16.66666667,33.33333333,50,28.30188679,41.50943396,9.090909091,0,18.18181818,86.36363636,24.52830189,24.52830189
31 YUC,Halachó,  Halachó,1003,806,342,97.95321637,65.97014925,0,75.11312217,24.88687783,3.28358209,2.388059701,0,0,25,87.5,3.28358209,27.1641791
